year,ahe,bachelor,female,age
1998,11.53846,0,0,29
1998,8.241758,1,1,32
1998,8.653846,0,1,32
1998,24.03846,0,0,30
1998,13.84615,1,1,27
1998,14.42308,0,0,29
1998,34.18803,1,0,29
1998,15.86539,1,1,31
1998,5.288462,0,0,27
1998,13.77764,1,0,26
1998,10.85714,1,1,26
1998,17.5,0,1,28
1998,16,0,0,31
1998,7.211538,0,0,34
1998,9.75,0,1,31
1998,14.42308,0,0,30
1998,6.461538,0,0,30
1998,12.01923,1,1,25
1998,14.42308,1,1,29
1998,11.44689,1,1,30
1998,21.15385,1,0,34
1998,14.10256,0,0,32
1998,7.692307,0,0,33
1998,12.01923,0,0,30
1998,12.5,1,1,32
1998,11.53846,0,0,32
1998,14.42308,0,0,31
1998,13.46154,0,1,25
1998,7.73125,0,1,27
1998,7.211538,0,1,26
1998,12.7451,1,0,26
1998,11.53846,0,1,25
1998,5.921052,0,1,29
1998,33.41346,1,0,33
1998,33.65385,1,0,32
1998,9.48718,1,1,31
1998,15.38461,1,1,32
1998,22.65795,1,0,27
1998,12.25961,0,1,33
1998,10.57692,0,1,30
1998,5.769231,1,0,26
1998,11.53846,0,1,28
1998,10.57692,0,0,31
1998,5.769231,0,1,25
1998,7.692307,0,1,33
1998,20.67308,1,1,26
1998,15.86539,1,0,26
1998,7.692307,1,1,27
1998,12.01923,1,1,33
1998,11.05769,0,0,34
1998,25.96154,1,0,33
1998,13.94231,1,0,31
1998,13.94231,1,1,32
1998,14.42308,0,1,32
1998,13.22115,1,1,25
1998,22.69231,1,0,33
1998,3.365385,0,1,33
1998,16.82692,1,0,34
1998,2.403846,1,0,27
1998,14.90385,1,0,29
1998,21.02564,1,0,34
1998,10.83916,0,0,30
1998,5.769231,0,1,31
1998,13.46154,0,1,34
1998,10.41667,1,0,33
1998,19.23077,1,1,27
1998,37.5,1,0,28
1998,33.65385,1,1,33
1998,8.990385,0,1,28
1998,10.09615,0,1,27
1998,8.462981,1,0,33
1998,12.01923,0,0,28
1998,7.211538,0,0,26
1998,21.79487,0,0,31
1998,12.01923,0,0,28
1998,9.615385,0,1,27
1998,6.454808,0,0,32
1998,21.53846,1,0,34
1998,17.09402,0,0,30
1998,19.23077,0,0,26
1998,12.08791,0,0,26
1998,17.48252,1,0,27
1998,9.615385,0,1,27
1998,6.730769,0,0,34
1998,10,0,1,31
1998,31.25,1,0,27
1998,27.40385,1,0,29
1998,6.730769,0,1,32
1998,18.37607,1,0,30
1998,15.86539,0,0,31
1998,10.57692,0,1,28
1998,16.23626,1,0,31
1998,17.30769,1,1,33
1998,13.39286,1,1,30
1998,15.38461,1,0,27
1998,5.769231,0,1,27
1998,7.692307,1,1,26
1998,6.25,0,1,30
1998,7.95,0,0,32
1998,7.884615,0,1,33
1998,8.665865,1,1,26
1998,7.211538,0,1,28
1998,35,1,0,33
1998,6.25,1,1,32
1998,11.05769,0,0,27
1998,8.173077,0,0,34
1998,9.134615,0,1,30
1998,12.01923,0,0,26
1998,25.64103,1,0,34
1998,5.769231,0,0,25
1998,12.41987,0,0,28
1998,6.538462,0,1,31
1998,6.971154,0,1,30
1998,19.23077,1,0,31
1998,12.01923,0,0,30
1998,16.82692,0,0,26
1998,12.5,1,0,32
1998,11.53846,1,1,29
1998,4.807693,0,1,25
1998,4.230769,0,1,25
1998,21.11539,1,0,32
1998,17.6282,1,0,33
1998,4.048583,0,1,33
1998,11.53846,0,0,30
1998,13.49327,0,0,31
1998,11.53846,0,1,31
1998,10.27098,0,0,32
1998,10.9,0,1,32
1998,6.593407,0,1,29
1998,8.653846,0,0,29
1998,12.74039,0,0,31
1998,8.173077,0,1,26
1998,14.61539,1,0,31
1998,9.615385,0,1,25
1998,15.68627,1,1,27
1998,13.84615,1,0,27
1998,6.923077,1,0,33
1998,12.01923,0,0,27
1998,9.440559,0,0,25
1998,11.53846,0,0,26
1998,11.53846,0,0,29
1998,9.134615,0,0,31
1998,9.615385,0,0,32
1998,6.730769,0,1,30
1998,8,0,0,31
1998,9.615385,1,1,30
1998,14.42308,0,0,30
1998,28.84615,1,1,33
1998,13.46154,0,1,31
1998,8.547009,0,1,28
1998,4.604167,0,1,32
1998,20.48077,1,1,26
1998,17.30769,0,0,33
1998,6.25,0,1,31
1998,7.211538,0,0,27
1998,31.53846,1,0,34
1998,7.451923,0,0,34
1998,12.30769,0,1,26
1998,6.730769,0,1,27
1998,15.75865,1,0,33
1998,17.39927,0,0,28
1998,6.888889,0,0,34
1998,11.53846,0,0,26
1998,31.88259,1,0,25
1998,12.01923,0,1,32
1998,11.18881,1,0,30
1998,8.391608,0,0,29
1998,25.76923,1,0,31
1998,23.07692,1,1,30
1998,12.01923,0,1,31
1998,12.46154,1,0,31
1998,12.01923,1,1,31
1998,9.615385,0,1,29
1998,10.57692,1,1,29
1998,10.33654,1,0,25
1998,14.82372,0,0,30
1998,9.395425,0,0,31
1998,11.05769,0,1,31
1998,14.42308,1,1,31
1998,8.75,0,0,29
1998,13.84615,0,0,31
1998,7.211538,0,0,27
1998,12.19231,0,0,29
1998,14.7929,0,0,31
1998,7.211538,0,1,29
1998,4.068048,0,0,30
1998,15.76923,0,0,32
1998,13.46154,0,0,32
1998,3.605769,0,0,29
1998,12.5,0,0,31
1998,12.5,0,1,33
1998,16.34615,1,1,33
1998,12.98077,0,0,28
1998,14.18269,0,1,33
1998,11.53846,0,0,31
1998,4.700855,0,1,28
1998,13.94231,0,0,29
1998,14.11539,1,0,29
1998,15.86539,0,0,30
1998,9.134615,0,1,33
1998,9.875384,0,0,26
1998,5.494505,0,1,31
1998,4.807693,1,0,30
1998,8.01282,0,0,30
1998,3.769231,0,1,30
1998,10.09615,0,1,30
1998,8.653846,0,0,32
1998,10.57692,0,1,30
1998,7.692307,1,1,28
1998,16.34615,0,0,31
1998,7.211538,0,1,32
1998,15.57692,0,0,25
1998,6.410256,0,0,28
1998,29.325,1,0,33
1998,34.13462,1,1,31
1998,14.42308,0,0,28
1998,12.98077,1,0,29
1998,16.82692,1,0,26
1998,14.42308,1,1,30
1998,6.730769,0,1,29
1998,17.30769,1,0,28
1998,11.05769,0,1,29
1998,7.383173,0,1,30
1998,11.53846,1,1,27
1998,8.173077,0,0,31
1998,23.07692,1,0,33
1998,25.96154,0,0,32
1998,12.01923,0,0,30
1998,7.692307,0,0,33
1998,13.46154,0,0,25
1998,12.01923,0,0,34
1998,17.30769,1,1,34
1998,11.53846,0,0,30
1998,16.34615,1,1,31
1998,7.692307,0,1,31
1998,14.42308,0,1,31
1998,8.461538,0,1,27
1998,28.84615,1,0,29
1998,16.48352,1,0,30
1998,12.69231,0,0,32
1998,13.46154,0,1,29
1998,16.82692,0,0,34
1998,8.814102,1,1,25
1998,10.09615,0,0,26
1998,14.42308,0,0,34
1998,19.23077,1,0,25
1998,28.07692,1,0,33
1998,24.03846,1,0,34
1998,23.07692,1,0,30
1998,13.75333,1,0,31
1998,12.98077,0,0,30
1998,41.53846,1,0,27
1998,12.01923,1,1,31
1998,13.46154,1,1,29
1998,9.667025,0,1,31
1998,20.19231,0,0,31
1998,28.84615,1,0,33
1998,21.63461,1,0,28
1998,8,0,0,26
1998,11.53846,0,0,33
1998,19.9,1,0,25
1998,14.42308,0,0,26
1998,24.03846,0,1,29
1998,11.00385,0,0,25
1998,12.01923,0,0,25
1998,14.42308,1,0,33
1998,19.95192,1,0,28
1998,7.692307,1,1,32
1998,20,0,0,28
1998,14.26282,0,0,33
1998,12.98077,1,1,25
1998,11.85897,1,0,27
1998,15.17094,1,0,29
1998,7.352941,1,1,34
1998,16.82692,1,1,25
1998,8,0,1,28
1998,9,0,1,28
1998,13.46154,0,1,31
1998,12.17949,0,0,30
1998,12.01923,0,1,28
1998,19.23077,0,0,30
1998,11.53846,0,0,28
1998,13.46154,0,0,28
1998,9.615385,0,0,25
1998,14.58333,1,0,30
1998,7.5,0,0,25
1998,14.42308,1,1,29
1998,7.692307,0,0,29
1998,9.615385,0,0,29
1998,9.615385,0,0,29
1998,13.84615,0,0,34
1998,26.44231,1,1,31
1998,16.82692,1,0,25
1998,17.78846,1,0,25
1998,12.5,0,1,27
1998,30.38461,1,0,27
1998,12.64423,0,1,32
1998,16.82692,0,0,28
1998,9.166667,0,1,28
1998,12.67482,0,0,29
1998,10.57692,0,1,28
1998,7.211538,0,0,31
1998,13.46154,0,1,26
1998,19.95646,0,0,34
1998,6.971154,0,1,28
1998,18.87019,0,0,33
1998,5.288462,0,1,25
1998,12.14952,0,0,32
1998,5.46875,0,1,26
1998,19.23077,1,0,29
1998,11.29808,1,0,26
1998,19.23077,0,0,27
1998,5.769231,0,0,32
1998,8.5,0,0,27
1998,16.82692,0,0,26
1998,13.67521,0,0,31
1998,12.01923,0,1,32
1998,22.55,1,0,32
1998,10.57692,0,1,34
1998,11.53846,0,1,26
1998,8.173077,0,1,31
1998,12.01923,0,0,28
1998,15.73427,0,0,33
1998,14.42308,1,1,28
1998,12.82051,0,0,31
1998,8,0,0,34
1998,21.6351,0,0,25
1998,9.134615,0,1,34
1998,9.615385,1,1,31
1998,10.57692,0,1,32
1998,10.69711,0,0,28
1998,13.46154,0,1,30
1998,8,0,0,28
1998,14.42308,0,0,29
1998,17.09402,0,0,27
1998,11.53846,1,0,32
1998,14.61539,1,1,32
1998,38.46154,1,0,30
1998,11.77394,0,0,31
1998,5.288462,0,1,28
1998,7.211538,0,0,25
1998,10.09615,0,1,31
1998,10.09615,0,0,28
1998,13.98601,0,1,34
1998,5.769231,0,0,29
1998,15.38461,1,1,31
1998,14.42308,0,0,27
1998,18.77289,0,0,33
1998,9.838998,0,1,32
1998,10.38461,1,1,31
1998,23.07692,1,0,33
1998,27.09402,1,0,26
1998,19.23077,1,1,34
1998,20.08547,0,1,34
1998,3.956044,0,1,26
1998,10,0,1,34
1998,11.62587,0,0,29
1998,7.692307,0,1,30
1998,19.23077,1,0,29
1998,6.677351,1,1,25
1998,6.461538,0,0,34
1998,16.34615,1,1,25
1998,20.62937,0,0,31
1998,7.692307,0,1,28
1998,13.46154,0,0,34
1998,29.02098,1,0,32
1998,12.01923,0,0,30
1998,17.93269,0,0,34
1998,5.048077,0,0,32
1998,9.615385,0,1,30
1998,23.07692,0,0,29
1998,16.82692,0,0,28
1998,12.74039,1,1,25
1998,7.503328,0,1,28
1998,9.6,0,0,30
1998,7.692307,0,1,33
1998,13.02083,1,1,26
1998,14.95726,0,0,31
1998,21.63461,1,1,25
1998,7.649573,0,0,29
1998,13.46154,1,1,29
1998,8.974359,1,1,30
1998,24.03846,1,0,30
1998,12.01923,0,0,34
1998,11.53846,0,1,33
1998,16.15385,1,1,32
1998,14.66667,0,1,30
1998,16.92308,1,0,29
1998,14.42308,0,0,32
1998,6.923077,0,0,32
1998,10.43269,1,1,31
1998,12.69231,0,0,26
1998,6.730769,0,0,30
1998,9.615385,1,0,34
1998,19.23077,0,0,31
1998,12.98077,1,1,31
1998,8.653846,1,0,32
1998,11.53846,1,0,30
1998,16.82692,0,0,34
1998,9.615385,0,0,28
1998,21.63461,1,0,34
1998,10.61699,1,1,28
1998,7.5,0,1,28
1998,8.814102,1,1,26
1998,13.07692,0,0,26
1998,9.519231,0,0,34
1998,12.01923,0,0,27
1998,8.894231,1,0,28
1998,9.615385,1,1,27
1998,10.68376,0,0,30
1998,8.173077,0,0,27
1998,6.166667,1,0,29
1998,10,1,0,29
1998,12.82051,1,1,26
1998,11.53846,1,0,26
1998,13.46154,0,0,28
1998,9.271978,0,0,33
1998,14.95726,1,1,26
1998,18.75,1,1,25
1998,8.35,0,0,31
1998,6.95,0,1,25
1998,7.692307,0,1,26
1998,6.065681,1,0,30
1998,16.625,1,1,28
1998,8.931623,0,0,33
1998,13.0719,1,0,26
1998,13.0719,1,0,26
1998,11.2,1,0,30
1998,6.948979,0,0,25
1998,9.230769,0,0,32
1998,12.82051,0,0,34
1998,12.23776,0,0,33
1998,7.596154,0,0,26
1998,6.25,0,1,25
1998,10.76923,1,1,29
1998,23.07692,0,0,26
1998,13.51351,1,1,31
1998,10.68376,1,1,25
1998,10.41667,1,1,25
1998,6.857143,0,1,27
1998,19.23077,0,0,27
1998,23.84615,1,0,31
1998,19.23077,0,0,31
1998,9.197115,0,1,33
1998,9.935898,1,1,29
1998,28.67133,1,0,33
1998,22.69231,1,1,32
1998,12.98077,0,1,30
1998,14.74359,1,0,30
1998,3.365385,0,0,27
1998,3.721154,0,1,25
1998,6.346154,0,1,27
1998,16.79487,0,0,27
1998,16.82692,0,0,29
1998,12.01923,1,1,30
1998,24.03846,0,0,34
1998,12.98077,0,1,28
1998,23.91827,0,0,30
1998,12.98077,0,0,31
1998,12.82051,1,0,31
1998,28.84615,0,0,32
1998,6.25,1,1,34
1998,13.41682,1,1,30
1998,9.615385,1,1,28
1998,12.65734,0,0,32
1998,19.23077,1,0,31
1998,16.82692,1,1,32
1998,5.769231,0,0,28
1998,16.82692,1,0,28
1998,11.53846,0,0,32
1998,19.23077,1,0,30
1998,19.23077,0,0,31
1998,8.333333,0,0,28
1998,6.25,0,0,30
1998,19.46154,1,0,27
1998,5.288462,0,0,31
1998,13.84615,1,0,33
1998,12.25961,1,1,32
1998,12.01923,0,1,33
1998,9.615385,0,0,33
1998,15.38461,0,0,29
1998,19.23077,0,1,31
1998,5.769231,1,1,32
1998,11.21795,1,0,33
1998,8.894231,1,0,33
1998,21.63461,1,1,34
1998,4.807693,0,0,31
1998,8.505918,0,1,33
1998,9.245563,0,0,30
1998,19.23077,1,0,33
1998,28.84615,0,0,31
1998,20,1,0,26
1998,6.730769,0,0,30
1998,5.769231,1,0,34
1998,8.653846,0,0,34
1998,14.42308,0,0,33
1998,18.67452,0,0,28
1998,18.02885,1,0,32
1998,10.76923,1,1,28
1998,18.26923,1,1,26
1998,7.211538,0,1,32
1998,12.01923,0,0,34
1998,13.0774,1,1,25
1998,10.98901,1,0,33
1998,14.42308,0,1,31
1998,12.98077,1,0,26
1998,16.33333,0,0,25
1998,12.01923,0,1,33
1998,9.615385,1,1,27
1998,9.615385,1,0,26
1998,9.82906,0,0,34
1998,7.307693,0,0,33
1998,11.53846,1,0,25
1998,16.82692,1,1,27
1998,22.11539,1,1,30
1998,9.40171,0,0,27
1998,8.5,1,1,29
1998,5.769231,0,1,34
1998,24.52644,1,0,29
1998,36.98225,0,0,33
1998,8.136095,1,1,29
1998,4.807693,0,0,32
1998,13.73626,0,1,31
1998,5.769231,0,0,26
1998,5.769231,0,1,27
1998,12.82051,0,0,30
1998,7.211538,0,1,28
1998,15.86539,0,0,33
1998,13.84615,0,0,30
1998,12.01923,0,1,32
1998,16.34615,1,1,31
1998,15.38461,0,0,31
1998,13.42593,0,0,34
1998,8.653846,0,0,25
1998,10.28623,0,0,32
1998,9.615385,0,1,25
1998,10.57692,1,1,25
1998,19.23077,1,0,26
1998,7.211538,0,1,34
1998,16,0,0,27
1998,11.23565,1,1,30
1998,13.46154,0,0,27
1998,9.615385,0,1,33
1998,7.211538,0,1,33
1998,6.730769,0,0,29
1998,14.42308,0,1,31
1998,5.333333,0,0,31
1998,11.98225,0,0,34
1998,10.96154,0,0,33
1998,11.53846,0,1,32
1998,10.09615,0,0,25
1998,11.05769,0,1,33
1998,8.653846,0,1,34
1998,9.615385,0,0,27
1998,11.25,1,0,32
1998,10.57692,0,1,33
1998,6.923077,0,1,30
1998,7.211538,0,0,32
1998,6.730769,0,1,34
1998,17.30769,0,1,33
1998,16.02564,1,0,28
1998,16.82692,0,0,33
1998,14.95726,0,1,28
1998,8.076923,0,1,25
1998,6.139053,1,0,28
1998,14.95726,0,1,29
1998,12.01923,0,0,31
1998,31.15385,1,0,29
1998,27.30769,1,1,32
1998,5.288462,0,0,30
1998,7.211538,0,1,31
1998,15.86539,1,0,28
1998,22.22222,1,0,28
1998,3.846154,0,0,34
1998,11.96581,0,1,30
1998,17.09402,1,0,28
1998,13.73626,1,1,27
1998,16.10577,0,1,33
1998,17.30769,0,0,30
1998,38.46154,1,1,34
1998,7.211538,1,0,25
1998,11.12821,0,0,29
1998,30.38461,0,1,32
1998,17.13287,1,1,32
1998,36.36364,0,1,34
1998,12.01923,0,1,32
1998,16.27219,0,0,34
1998,12.57692,0,0,33
1998,5.769231,0,1,34
1998,18.13187,1,1,34
1998,9.985208,1,1,27
1998,7.692307,0,1,26
1998,21.63461,1,1,31
1998,6.043956,0,1,27
1998,20.76923,1,0,32
1998,13.07692,1,1,29
1998,9.615385,0,0,34
1998,10.09615,0,1,30
1998,10.65308,0,0,32
1998,9.615385,1,1,29
1998,7.211538,0,0,26
1998,18.75,1,1,34
1998,10.52885,0,1,34
1998,19.23077,0,0,26
1998,14.68532,1,0,28
1998,13.94135,0,0,28
1998,3.75,0,1,25
1998,22.83654,0,0,30
1998,11.05769,1,1,31
1998,8.814102,0,0,27
1998,11.53846,1,1,32
1998,12.5,0,0,25
1998,10.53114,0,1,32
1998,10.32389,0,0,33
1998,11.05769,1,1,28
1998,10.89744,1,0,26
1998,14.72995,1,1,25
1998,13.46154,0,0,27
1998,12.01923,0,0,26
1998,9.615385,0,1,25
1998,27.88461,1,1,29
1998,11.53846,1,1,26
1998,12.62019,1,0,26
1998,8.413462,0,1,30
1998,8.365385,0,0,25
1998,12.5,1,0,32
1998,7.692307,0,1,29
1998,5.865385,0,0,33
1998,14.90385,0,0,32
1998,16.82692,0,0,31
1998,10.85,0,0,27
1998,2.403846,0,1,31
1998,27.88461,1,0,31
1998,21.36752,1,0,27
1998,12.01923,0,1,25
1998,9.294871,0,1,34
1998,12.42604,0,0,34
1998,47.11538,1,1,30
1998,13.46154,0,0,30
1998,10.09615,0,1,29
1998,15.10989,1,0,29
1998,10.76923,0,0,32
1998,9.162848,1,1,31
1998,10.09615,1,0,28
1998,19.23077,1,0,34
1998,12.01923,1,1,30
1998,5.769231,0,1,34
1998,12.5,0,0,27
1998,11.29808,1,1,27
1998,10.83916,0,0,30
1998,9.615385,0,0,27
1998,5.102041,0,1,26
1998,6.730769,0,1,29
1998,8.653846,1,0,33
1998,7.884615,0,0,33
1998,17.6282,1,1,25
1998,6.153846,0,1,32
1998,5.048077,0,1,27
1998,16.82692,0,0,32
1998,14.42308,0,0,29
1998,12.74039,0,0,34
1998,15.1149,1,1,29
1998,20.19231,0,0,27
1998,10.28571,1,1,34
1998,7.6417,0,1,32
1998,11.05769,0,0,31
1998,19.23077,1,0,31
1998,28.84615,0,0,33
1998,12.73034,1,0,26
1998,27.88461,0,0,34
1998,14.42308,0,0,26
1998,12.83937,0,0,29
1998,14.42308,1,1,27
1998,14.17004,0,0,31
1998,20.19231,1,1,29
1998,17.95673,0,0,29
1998,8.01282,0,1,28
1998,25.14103,1,0,33
1998,13.08974,1,1,33
1998,21.15385,1,0,31
1998,30.20833,1,0,31
1998,17.30769,1,0,29
1998,10,1,1,26
1998,10.57692,0,0,32
1998,33.17308,1,1,32
1998,19.13902,0,0,33
1998,8.653846,0,1,34
1998,8.653846,0,0,32
1998,24.78633,1,0,33
1998,17.30769,1,1,29
1998,7.692307,0,1,34
1998,17.71255,1,1,30
1998,19.23077,0,1,26
1998,11.9479,1,0,32
1998,4.25,0,0,28
1998,12.14575,1,0,28
1998,15.65934,1,0,32
1998,14.42308,0,0,30
1998,11.53846,0,1,28
1998,4.615385,0,0,28
1998,11.44689,0,0,26
1998,13.46154,0,0,28
1998,8.653846,0,1,29
1998,8.653846,0,0,32
1998,6.25,0,1,31
1998,14.42308,0,1,30
1998,16.34615,0,1,30
1998,11.05769,0,1,34
1998,18.26923,1,1,25
1998,10.75,0,1,31
1998,17.48252,1,0,32
1998,7.384615,0,1,28
1998,9.615385,0,0,27
1998,6.072875,0,1,25
1998,14.42308,1,0,32
1998,14.42308,0,0,33
1998,15.38461,0,0,32
1998,3.365385,0,1,29
1998,8.173077,0,1,27
1998,7.264957,0,0,28
1998,5.769231,0,0,27
1998,9.819967,0,0,27
1998,11.11111,1,1,32
1998,13.28671,1,0,28
1998,8.653846,1,1,28
1998,43.75,1,0,33
1998,30,0,0,33
1998,8.173077,0,1,25
1998,9.615385,0,0,25
1998,7,0,1,27
1998,2.982456,0,1,26
1998,8.653846,0,0,34
1998,6.703297,1,1,33
1998,19.23077,0,0,33
1998,6.730769,0,1,31
1998,13.94231,1,1,31
1998,6.25,0,0,34
1998,14.42308,0,0,27
1998,8.791209,0,0,29
1998,26.44231,0,0,28
1998,11.53846,0,1,30
1998,8,0,0,26
1998,12.98077,0,1,30
1998,25.24039,1,0,33
1998,34.61538,0,0,26
1998,2.142857,0,1,27
1998,14.42308,1,1,26
1998,8.653846,0,0,33
1998,14.10256,1,1,28
1998,16.82692,1,1,29
1998,18.45377,0,0,34
1998,13.22115,0,0,31
1998,25.96154,0,0,34
1998,10.09615,0,1,31
1998,14.42308,1,1,27
1998,9.615385,0,0,26
1998,6.923077,0,1,30
1998,8.505918,1,1,29
1998,8.680555,0,0,29
1998,11.36364,0,0,27
1998,27.40385,0,1,34
1998,3.365385,0,0,33
1998,12.65182,1,1,28
1998,9.615385,1,1,25
1998,21.15385,0,1,28
1998,18.07692,1,0,31
1998,16.82692,1,1,28
1998,7.692307,0,0,32
1998,6.286982,0,1,25
1998,4.807693,0,1,26
1998,20.91346,0,0,28
1998,16.34615,1,1,27
1998,14.42308,1,0,29
1998,16.34615,0,0,27
1998,13.70192,0,0,34
1998,4.370629,0,1,31
1998,14.42308,0,0,33
1998,11.81319,0,0,29
1998,9.615385,0,1,26
1998,8.814102,1,0,33
1998,26.22378,1,0,34
1998,16.23932,1,1,26
1998,25.64103,0,0,33
1998,17.30769,1,1,31
1998,41.53846,1,0,31
1998,24.03846,1,0,32
1998,19.23077,1,1,27
1998,16.34615,0,1,33
1998,13.46154,1,1,28
1998,11.53846,0,0,29
1998,12.54006,0,0,34
1998,11.53846,0,1,29
1998,9.615385,0,1,34
1998,11.70569,0,0,27
1998,13.46154,1,0,28
1998,14.95726,0,0,33
1998,18.26923,0,1,27
1998,12.5,1,0,30
1998,9.395425,0,0,34
1998,9.743589,0,1,31
1998,24.03846,1,1,34
1998,5.5,0,0,29
1998,18.26923,1,1,25
1998,16.34615,1,1,33
1998,9.615385,0,0,31
1998,6.153846,0,1,31
1998,12.5,0,0,26
1998,25.96154,0,0,32
1998,8.653846,0,1,30
1998,10.57692,0,1,34
1998,20.19231,1,1,30
1998,13.46154,1,1,29
1998,18.75,1,1,31
1998,13.78205,0,0,33
1998,8,0,0,28
1998,12.19231,0,0,28
1998,11.21795,1,0,33
1998,5.288462,1,1,27
1998,9.615385,0,0,30
1998,4.807693,0,1,25
1998,14.42308,0,1,27
1998,6.153846,0,0,29
1998,14.42308,1,1,31
1998,6.25,0,0,27
1998,7.280769,0,0,25
1998,7.692307,0,1,29
1998,12.5,1,1,26
1998,6,0,0,34
1998,13.46154,0,1,29
1998,14.42308,1,0,25
1998,8.413462,0,0,30
1998,15.38461,1,0,33
1998,11.77885,0,1,25
1998,17.94872,1,1,31
1998,12.15278,0,0,26
1998,13.73626,0,1,33
1998,29.32692,1,1,34
1998,11.53846,0,0,33
1998,13.31361,0,0,34
1998,14.42308,1,1,31
1998,9.615385,0,1,34
1998,14.42308,0,0,31
1998,24.03846,1,0,28
1998,13.46154,1,0,29
1998,8.75,1,1,30
1998,12.01923,1,1,33
1998,12.78846,0,0,26
1998,15.22436,0,0,29
1998,9.340659,0,0,25
1998,11.15385,1,1,31
1998,14.42308,0,0,31
1998,16.34615,0,0,30
1998,7.211538,0,0,31
1998,10.57692,0,1,28
1998,27.24359,1,0,31
1998,18.26923,1,1,32
1998,6.5,0,0,34
1998,18.75,1,0,31
1998,9.615385,0,0,28
1998,9.615385,0,0,33
1998,16.34615,0,1,26
1998,5.244755,0,1,29
1998,7.211538,0,0,25
1998,8.461538,0,0,26
1998,4.459459,0,1,33
1998,8.653846,1,1,31
1998,5.769231,0,1,25
1998,12.01923,1,1,33
1998,9.615385,0,0,25
1998,7.371795,0,1,32
1998,13.46154,1,0,31
1998,17.3375,0,0,34
1998,11.05769,0,1,31
1998,10.72485,1,0,27
1998,7.867133,0,0,25
1998,24.03846,1,1,30
1998,7.211538,0,0,28
1998,13.46154,0,0,30
1998,10,0,0,33
1998,12.01923,0,0,27
1998,8.119658,0,0,27
1998,19.23077,0,1,25
1998,11.77885,1,1,34
1998,10,0,1,26
1998,4.354136,0,1,29
1998,15.9528,0,0,26
1998,19.23077,1,0,34
1998,20.94017,1,0,31
1998,9.615385,1,1,30
1998,6.25,0,1,32
1998,10.12146,0,0,34
1998,7.692307,0,0,32
1998,12.74039,1,1,25
1998,5.384615,0,1,34
1998,9.197115,0,1,29
1998,21.07843,0,1,30
1998,9.166667,0,0,31
1998,5.288462,1,1,27
1998,19.23077,0,0,29
1998,18.60465,0,0,32
1998,14.17004,1,1,34
1998,9.134615,0,1,32
1998,7.692307,0,1,32
1998,7.692307,0,1,33
1998,5,0,0,29
1998,14.95726,1,0,34
1998,19.23077,1,0,30
1998,17.09402,1,1,31
1998,14.42308,1,1,30
1998,11.05769,1,0,31
1998,7.211538,1,1,32
1998,12.5,0,0,32
1998,6.25,0,1,33
1998,11.75,0,0,32
1998,8.173077,0,0,26
1998,7.0216,0,0,28
1998,12.52236,1,1,30
1998,6.730769,0,1,31
1998,9.855769,0,1,33
1998,6.730769,0,1,26
1998,6.163708,0,0,26
1998,8.846154,0,1,34
1998,10.57692,0,1,30
1998,5.312019,0,1,34
1998,3.769231,0,1,29
1998,17.69231,1,1,31
1998,10.57692,0,0,27
1998,7.211538,0,1,30
1998,14.42308,1,1,25
1998,13.46154,1,0,27
1998,10.48951,1,1,31
1998,7.2,0,1,28
1998,14.42308,0,0,31
1998,13.46154,1,1,33
1998,12.17949,1,0,30
1998,7.211538,1,1,28
1998,6.25,0,0,26
1998,6.009615,0,0,33
1998,9.403846,0,1,32
1998,10.81731,1,1,27
1998,12.5,1,0,28
1998,9.615385,1,1,30
1998,15.38461,0,0,29
1998,16.34615,1,0,29
1998,5.384615,1,1,28
1998,12.40385,0,0,27
1998,12.01923,1,1,33
1998,8.653846,0,0,26
1998,4.953846,0,0,27
1998,7.264957,1,0,25
1998,9.615385,1,1,30
1998,6.555944,0,0,32
1998,8.01282,0,0,28
1998,9.615385,1,0,31
1998,11.53846,0,1,32
1998,5.769231,0,1,34
1998,13.88889,0,0,28
1998,15.38461,1,1,29
1998,15.86539,1,1,26
1998,13.75,0,1,31
1998,16,0,0,34
1998,6.25,0,1,31
1998,5.288462,0,0,32
1998,6.875,0,1,26
1998,23.07692,1,0,30
1998,16.02564,1,1,27
1998,5.288462,0,1,29
1998,16.82692,1,1,27
1998,18.26923,1,1,29
1998,19.23077,1,0,34
1998,10.81731,1,1,34
1998,12.01923,1,1,34
1998,10,0,0,27
1998,7.211538,1,1,32
1998,7.417583,0,0,33
1998,13.46154,1,0,31
1998,15.625,0,0,33
1998,9.951923,1,0,34
1998,15.86539,1,1,33
1998,14.42308,0,0,29
1998,8.741259,1,1,26
1998,15.38461,1,0,30
1998,10,1,1,30
1998,14.03846,1,1,28
1998,12.01923,0,1,28
1998,11.18881,1,0,25
1998,10.01603,0,0,32
1998,16.82692,1,1,28
1998,5.813953,0,1,33
1998,18.26923,1,1,31
1998,25,1,0,31
1998,9.615385,0,1,29
1998,12.07513,0,0,27
1998,6.25,0,1,33
1998,10.57692,0,0,30
1998,9.48718,1,1,26
1998,10.96154,0,1,28
1998,12.01923,0,0,31
1998,14.42308,1,0,34
1998,13.46154,1,0,29
1998,12.65714,1,0,29
1998,8.076923,0,0,33
1998,8,0,0,29
1998,8.653846,0,0,31
1998,4.326923,0,1,34
1998,17.69231,0,0,30
1998,9.807693,0,0,30
1998,4.807693,0,1,32
1998,6.593407,0,1,29
